Company Name,TPIN,Employee Name,Employee NRC,Province,NAPSA STATUS
Wagner-Chase,2296358135,Kristin Thompson,029753/87/6,Eastern,Not Registered
Wagner-Chase,2296358135,Stephen Thomas,027962/65/9,Eastern,Not Registered
Wagner-Chase,2296358135,Troy Williams,023236/47/8,Eastern,Not Registered
Wagner-Chase,2296358135,Laura Johnson,023159/41/8,Eastern,Not Registered
Wagner-Chase,2296358135,Chelsea Clark,024529/88/6,Eastern,Not Registered
Bridges PLC,3629298985,Anthony Williams,039196/87/3,Luapula,Not Registered
Bridges PLC,3629298985,Brittany Herrera,036692/29/6,Luapula,Not Registered
Bridges PLC,3629298985,Amy Garcia,036102/18/7,Luapula,Not Registered
Bridges PLC,3629298985,Mr. Tony Mullins,039809/40/1,Luapula,Not Registered
Bridges PLC,3629298985,John Pratt,034237/27/4,Luapula,Not Registered
Bridges PLC,3629298985,Stephanie Thomas,031824/58/9,Luapula,Not Registered
Bridges PLC,3629298985,Krystal Castillo,035950/17/8,Luapula,Not Registered
Short and Sons,3411275169,Mary Schneider,033036/58/1,Luapula,Not Registered
Short and Sons,3411275169,Edward Martin,032186/48/7,Luapula,Not Registered
Short and Sons,3411275169,Gina Shields,038638/23/7,Luapula,Not Registered
Short and Sons,3411275169,Lauren Cook,035923/37/9,Luapula,Not Registered
Short and Sons,3411275169,Carol Whitaker,031994/78/1,Luapula,Not Registered
"Weaver, Shaffer and Conway",2725418865,Joshua Campbell,021046/95/4,Eastern,Not Registered
"Weaver, Shaffer and Conway",2725418865,Mark Allen,022744/92/6,Eastern,Not Registered
"Weaver, Shaffer and Conway",2725418865,Linda Watkins,027601/47/2,Eastern,Not Registered
"Weaver, Shaffer and Conway",2725418865,Nicole Lindsey,025504/19/8,Eastern,Not Registered
"Weaver, Shaffer and Conway",2725418865,Linda Hooper,026656/58/5,Eastern,Not Registered
Silva-Campbell,2961255193,Carrie Holland MD,024867/69/5,Eastern,Not Registered
Silva-Campbell,2961255193,Kristin Compton,025106/44/7,Eastern,Not Registered
"Brown, Meyer and Rosario",6179521740,Ricky Schroeder,065925/48/5,Northern,Not Registered
"Brown, Meyer and Rosario",6179521740,Tammy Johnson,067246/13/1,Northern,Not Registered
"Brown, Meyer and Rosario",6179521740,Randy Mcdowell,063285/74/6,Northern,Not Registered
"Brown, Meyer and Rosario",6179521740,Mary Avila,066396/87/8,Northern,Not Registered
"Brown, Meyer and Rosario",6179521740,Denise Nicholson,068095/55/5,Northern,Not Registered
"Brown, Meyer and Rosario",6179521740,Morgan Cameron,065939/78/3,Northern,Not Registered
"Brown, Meyer and Rosario",6179521740,Tricia Taylor,064874/39/9,Northern,Not Registered
"Brown, Meyer and Rosario",6179521740,Thomas Allen,064341/63/5,Northern,Not Registered
Jones PLC,8631726223,Daniel Thomas,085134/80/2,Southern,Not Registered
Jones PLC,8631726223,Ashley Mitchell,089769/28/3,Southern,Not Registered
Jones PLC,8631726223,Jillian Soto DVM,085094/43/1,Southern,Not Registered
Jones PLC,8631726223,Rita Brooks,083270/14/6,Southern,Not Registered
Jones PLC,8631726223,Brandi Frazier,088899/92/8,Southern,Not Registered
Jones PLC,8631726223,Annette Glover,085359/28/7,Southern,Not Registered
Jones PLC,8631726223,Christopher Townsend,082476/51/1,Southern,Not Registered
White Group,9645173774,Dakota Moody,093415/76/7,Western,Not Registered
White Group,9645173774,Amanda Moore,098577/87/1,Western,Not Registered
White Group,9645173774,Ashley Green,096309/17/8,Western,Not Registered
James Group,4340142224,James Brooks,042303/67/3,Lusaka,Not Registered
James Group,4340142224,Sarah Williams,042702/36/2,Lusaka,Not Registered
James Group,4340142224,Rhonda Cooley,048420/14/3,Lusaka,Not Registered
James Group,4340142224,Alan Martin,047955/77/1,Lusaka,Not Registered
"Rogers, Miller and Bell",5245273160,Scott Reynolds,052598/90/3,Muchinga,Not Registered
"Rogers, Miller and Bell",5245273160,Timothy Coleman,055964/70/8,Muchinga,Not Registered
"Rogers, Miller and Bell",5245273160,Angela Johnson,054284/47/4,Muchinga,Not Registered
"Rogers, Miller and Bell",5245273160,Kevin Joseph,056883/42/5,Muchinga,Not Registered
"Rogers, Miller and Bell",5245273160,Bradley Cameron,053253/61/7,Muchinga,Not Registered
"Rogers, Miller and Bell",5245273160,Michelle Wilson,057523/30/5,Muchinga,Not Registered
Lewis LLC,4280604122,Donna Anderson,042596/20/3,Lusaka,Not Registered
Barber-Gibson,5176372734,Jonathan Sweeney,055448/80/6,Muchinga,Not Registered
Barber-Gibson,5176372734,Eric Pineda,057353/92/1,Muchinga,Not Registered
Barber-Gibson,5176372734,Cathy Ramirez,052391/84/9,Muchinga,Not Registered
Barber-Gibson,5176372734,Amber King,056313/98/9,Muchinga,Not Registered
Barber-Gibson,5176372734,Jasmine Jacobson,057372/68/1,Muchinga,Not Registered
Barber-Gibson,5176372734,Debra Ellison,053131/93/4,Muchinga,Not Registered
Potter Ltd,6766128366,Jonathan Escobar,063000/95/5,Northern,Not Registered
Potter Ltd,6766128366,Timothy Myers,064902/64/4,Northern,Not Registered
Potter Ltd,6766128366,Donald Bautista,062212/44/4,Northern,Not Registered
Potter Ltd,6766128366,Cheryl Brooks,063491/80/2,Northern,Not Registered
Potter Ltd,6766128366,Richard Nunez,062561/83/9,Northern,Not Registered
Potter Ltd,6766128366,Michelle York,067633/38/2,Northern,Not Registered
"Myers, Gonzalez and Steele",3443515855,Donald Atkins,031445/22/2,Luapula,Not Registered
"Myers, Gonzalez and Steele",3443515855,Kimberly Glover,035702/58/7,Luapula,Not Registered
"Myers, Gonzalez and Steele",3443515855,Jennifer Jefferson,038376/27/6,Luapula,Not Registered
"Myers, Gonzalez and Steele",3443515855,Jonathan Rodriguez,035166/69/9,Luapula,Not Registered
Hartman-Hanson,7824755113,Brenda Whitehead,078270/39/7,North-Western,Not Registered
Hartman-Hanson,7824755113,Patrick Bernard,073364/27/8,North-Western,Not Registered
Hartman-Hanson,7824755113,Christine Webb,078802/73/9,North-Western,Not Registered
Hartman-Hanson,7824755113,Michael Smith,075856/15/8,North-Western,Not Registered
Hartman-Hanson,7824755113,Shannon Merritt,074000/65/9,North-Western,Not Registered
Hartman-Hanson,7824755113,Robert Zamora,072852/19/8,North-Western,Not Registered
Hartman-Hanson,7824755113,Sandra Erickson,073041/68/8,North-Western,Not Registered
Hartman-Hanson,7824755113,Katherine Spence,079093/19/3,North-Western,Not Registered
Hartman-Hanson,7824755113,Jennifer Ellis,078183/84/5,North-Western,Not Registered
Hartman-Hanson,7824755113,Michelle Sanchez,079220/89/9,North-Western,Not Registered
Williams-Alexander,7627252337,Keith Brock,073649/93/1,North-Western,Not Registered
Williams-Alexander,7627252337,Kelly Thomas,072222/72/5,North-Western,Not Registered
Young-Heath,1192545544,Michelle Mendez,013946/32/3,Central,Not Registered
Young-Heath,1192545544,Gabriella Hull,011075/31/2,Central,Not Registered
Young-Heath,1192545544,Erica Richardson,018311/32/7,Central,Not Registered
"Johnson, Thomas and Levy",10622583474,David Mason,109091/57/7,Copperbelt,Not Registered
"Johnson, Thomas and Levy",10622583474,Gene Johnston,104477/45/2,Copperbelt,Not Registered
"Johnson, Thomas and Levy",10622583474,Carlos Mitchell,106755/42/7,Copperbelt,Not Registered
"Johnson, Thomas and Levy",10622583474,Elizabeth Thompson,109015/32/9,Copperbelt,Not Registered
"Lamb, Mueller and Stanton",2777041034,Thomas Byrd,026527/82/6,Eastern,Not Registered
"Lamb, Mueller and Stanton",2777041034,Don Myers,028323/54/3,Eastern,Not Registered
"Gould, Carter and Jackson",5983615904,Jeffery Rowe,058991/87/8,Muchinga,Not Registered
"Morgan, Bautista and Martin",4611347456,Kelli Baker,049420/22/9,Lusaka,Not Registered
"Morgan, Bautista and Martin",4611347456,Mark Cole,048399/33/6,Lusaka,Not Registered
"Morgan, Bautista and Martin",4611347456,Megan Phillips,047593/49/9,Lusaka,Not Registered
"Morgan, Bautista and Martin",4611347456,Shawn Perry,042075/75/5,Lusaka,Not Registered
"Morgan, Bautista and Martin",4611347456,Kristina Andrews,045284/51/4,Lusaka,Not Registered
"Adams, Sanchez and Jones",3966987141,Christopher Parker,032076/25/4,Luapula,Not Registered
Huang Ltd,7684718416,David Graham,073060/48/2,North-Western,Not Registered
Huang Ltd,7684718416,Elijah Mack,074558/64/3,North-Western,Not Registered
Huang Ltd,7684718416,Joseph Wallace,073837/79/7,North-Western,Not Registered
Huang Ltd,7684718416,Joshua Washington,079615/12/5,North-Western,Not Registered
Huang Ltd,7684718416,David Gallagher,076522/67/1,North-Western,Not Registered
Huang Ltd,7684718416,Brandon Brown,073532/67/1,North-Western,Not Registered
Huang Ltd,7684718416,Charles Hernandez,076830/40/7,North-Western,Not Registered
Huang Ltd,7684718416,Angel Sanchez,075592/59/4,North-Western,Not Registered
Huang Ltd,7684718416,Amanda Thornton,079745/37/8,North-Western,Not Registered
"Russell, Whitehead and Conrad",10144367601,Heather Saunders,101867/65/5,Copperbelt,Not Registered
"Russell, Whitehead and Conrad",10144367601,Michelle Bailey,109295/17/6,Copperbelt,Not Registered
"Harrington, Ochoa and Vazquez",2395573155,Renee Bartlett,022538/21/8,Eastern,Not Registered
"Harrington, Ochoa and Vazquez",2395573155,Kristin Chavez,022060/74/5,Eastern,Not Registered
"Harrington, Ochoa and Vazquez",2395573155,Richard Nelson,021492/16/1,Eastern,Not Registered
"Harrington, Ochoa and Vazquez",2395573155,Heather Rhodes,026198/52/5,Eastern,Not Registered
"Harrington, Ochoa and Vazquez",2395573155,Kathleen West,022705/93/5,Eastern,Not Registered
"Harrington, Ochoa and Vazquez",2395573155,Mary Davidson PhD,028214/24/4,Eastern,Not Registered
Strickland-Cole,6122217829,Brent Ingram,061962/63/1,Northern,Not Registered
Harrison Group,4967068439,Mr. James Carpenter,042938/77/8,Lusaka,Not Registered
Harrison Group,4967068439,Tracy Diaz,045032/98/9,Lusaka,Not Registered
Harrison Group,4967068439,David Lamb,045492/78/3,Lusaka,Not Registered
Harrison Group,4967068439,Ethan George,042672/96/9,Lusaka,Not Registered
Harrison Group,4967068439,Jennifer Williams,045602/70/2,Lusaka,Not Registered
Harrison Group,4967068439,Mr. Richard Rios,044811/10/6,Lusaka,Not Registered
Harrison Group,4967068439,Kevin Wilkins,049667/30/9,Lusaka,Not Registered
Harrison Group,4967068439,Adam Hall,047773/81/8,Lusaka,Not Registered
Harrison Group,4967068439,Gina Austin,042687/22/2,Lusaka,Not Registered
Harrison Group,4967068439,Mr. Ernest Goodman,041891/55/9,Lusaka,Not Registered
"Spencer, Gonzalez and Lee",7194332202,Mary Jacobs MD,079137/73/1,North-Western,Not Registered
"Spencer, Gonzalez and Lee",7194332202,Lori Saunders,079055/74/3,North-Western,Not Registered
"Spencer, Gonzalez and Lee",7194332202,Timothy Barnett,079621/75/4,North-Western,Not Registered
"Spencer, Gonzalez and Lee",7194332202,Carol Taylor,079786/75/4,North-Western,Not Registered
"Spencer, Gonzalez and Lee",7194332202,Justin Trevino,075402/74/6,North-Western,Not Registered
"Spencer, Gonzalez and Lee",7194332202,Larry Wright,071602/48/8,North-Western,Not Registered
"Spencer, Gonzalez and Lee",7194332202,Mr. Jason Lamb,073996/66/6,North-Western,Not Registered
Proctor-Smith,3296725997,Carlos Dudley,031493/44/8,Luapula,Not Registered
Proctor-Smith,3296725997,Brian May,036561/39/5,Luapula,Not Registered
Proctor-Smith,3296725997,Vincent Hernandez,031724/23/5,Luapula,Not Registered
Proctor-Smith,3296725997,John Ho,039160/16/8,Luapula,Not Registered
Proctor-Smith,3296725997,Emily Meyers,036344/21/7,Luapula,Not Registered
Proctor-Smith,3296725997,Jeff Lopez,033149/71/9,Luapula,Not Registered
Proctor-Smith,3296725997,Diane Ward,036491/17/7,Luapula,Not Registered
"Ayers, Miller and Miller",4311207977,Sheri Taylor,046506/29/6,Lusaka,Not Registered
"Ayers, Miller and Miller",4311207977,Rachel Williamson,041139/72/8,Lusaka,Not Registered
"Ayers, Miller and Miller",4311207977,Maria Gonzalez,042675/94/1,Lusaka,Not Registered
"Ayers, Miller and Miller",4311207977,Scott Wilson,043242/53/2,Lusaka,Not Registered
"Ayers, Miller and Miller",4311207977,Paul Spencer,047910/39/3,Lusaka,Not Registered
"Ayers, Miller and Miller",4311207977,Deborah Stewart,049140/39/5,Lusaka,Not Registered
"Ayers, Miller and Miller",4311207977,Karen Butler,046277/45/2,Lusaka,Not Registered
"Ayers, Miller and Miller",4311207977,Monica Maxwell,041951/64/6,Lusaka,Not Registered
"Ayers, Miller and Miller",4311207977,Gregory Clayton,048525/50/5,Lusaka,Not Registered
Murphy-Ingram,2581089804,Jessica Parsons,027075/51/1,Eastern,Not Registered
Murphy-Ingram,2581089804,Luis Ruiz,021684/26/6,Eastern,Not Registered
"Meyers, Hernandez and Martin",2909750568,Shannon Doyle,025870/90/5,Eastern,Not Registered
"Meyers, Hernandez and Martin",2909750568,Cindy Cooper,029056/81/3,Eastern,Not Registered
"Meyers, Hernandez and Martin",2909750568,Sherri Gross MD,028684/50/7,Eastern,Not Registered
"Meyers, Hernandez and Martin",2909750568,Randy Kirby,021654/43/5,Eastern,Not Registered
"Meyers, Hernandez and Martin",2909750568,Joanna Lynn,021338/51/3,Eastern,Not Registered
"Meyers, Hernandez and Martin",2909750568,Joshua Serrano,021276/68/8,Eastern,Not Registered
"Meyers, Hernandez and Martin",2909750568,Johnathan Brown,023143/73/9,Eastern,Not Registered
"Salinas, Carter and Aguilar",6786331977,Richard Lucas,063829/90/3,Northern,Not Registered
"Salinas, Carter and Aguilar",6786331977,Diane West,068557/30/8,Northern,Not Registered
"Salinas, Carter and Aguilar",6786331977,George Anderson,068355/89/3,Northern,Not Registered
"Salinas, Carter and Aguilar",6786331977,Donald Brown,062278/59/2,Northern,Not Registered
Mann Ltd,5837755670,Olivia Fischer,059259/68/5,Muchinga,Not Registered
Mann Ltd,5837755670,Amanda Salinas,057346/86/4,Muchinga,Not Registered
Mann Ltd,5837755670,Sara Erickson,053101/65/1,Muchinga,Not Registered
Mann Ltd,5837755670,Brianna Sparks,054149/82/3,Muchinga,Not Registered
Mann Ltd,5837755670,Julie Meyers,051517/84/3,Muchinga,Not Registered
Mann Ltd,5837755670,Christopher Jones,059786/52/9,Muchinga,Not Registered
Mann Ltd,5837755670,Derrick Lewis,053712/52/7,Muchinga,Not Registered
"Malone, Cox and Peterson",2893182849,Janet Olson,026375/65/6,Eastern,Not Registered
"Malone, Cox and Peterson",2893182849,Jesse Cruz,024351/98/3,Eastern,Not Registered
"Malone, Cox and Peterson",2893182849,Stephanie Patterson,025767/51/1,Eastern,Not Registered
"Malone, Cox and Peterson",2893182849,Amanda Wiggins,023222/86/3,Eastern,Not Registered
"Malone, Cox and Peterson",2893182849,Brian Chang,021289/18/1,Eastern,Not Registered
"Malone, Cox and Peterson",2893182849,Samantha Melton,028985/86/1,Eastern,Not Registered
"Malone, Cox and Peterson",2893182849,Jacob Rodriguez,024977/22/4,Eastern,Not Registered
"Malone, Cox and Peterson",2893182849,Jon Mccarthy,026676/66/2,Eastern,Not Registered
"Malone, Cox and Peterson",2893182849,Christina Villegas,024416/17/3,Eastern,Not Registered
"Malone, Cox and Peterson",2893182849,Amanda Ho,028979/87/5,Eastern,Not Registered
Kelley Ltd,1963020387,Patricia Henry,012750/28/1,Central,Not Registered
Kelley Ltd,1963020387,Vanessa Young,013430/70/8,Central,Not Registered
Kelley Ltd,1963020387,Connie Tran,014873/89/5,Central,Not Registered
Kelley Ltd,1963020387,Amanda Morrow,011299/15/4,Central,Not Registered
Kelley Ltd,1963020387,James King,014520/66/1,Central,Not Registered
Kelley Ltd,1963020387,Cynthia Booth,017289/96/1,Central,Not Registered
Kelley Ltd,1963020387,Heather Lowery,012856/60/3,Central,Not Registered
Kelley Ltd,1963020387,Andrew Dominguez,015241/24/5,Central,Not Registered
"Fuentes, Meyer and Rhodes",6511509243,Heather Pacheco,069805/23/6,Northern,Not Registered
"Fuentes, Meyer and Rhodes",6511509243,Casey Curry,061642/77/7,Northern,Not Registered
"Fuentes, Meyer and Rhodes",6511509243,Carmen Lee,061636/51/8,Northern,Not Registered
"Fuentes, Meyer and Rhodes",6511509243,Edward Larsen,065946/24/5,Northern,Not Registered
"Fuentes, Meyer and Rhodes",6511509243,Jodi Hughes,064768/46/2,Northern,Not Registered
"Mcdonald, Ballard and Strickland",2452147256,Tara Carter,025609/24/8,Eastern,Not Registered
"Mcdonald, Ballard and Strickland",2452147256,Justin Vargas,021328/72/7,Eastern,Not Registered
"Mcdonald, Ballard and Strickland",2452147256,Jordan Wong,024366/62/6,Eastern,Not Registered
"Mcdonald, Ballard and Strickland",2452147256,Chad Hale,026237/20/9,Eastern,Not Registered
"Mcdonald, Ballard and Strickland",2452147256,Christopher Payne,025062/58/7,Eastern,Not Registered
"Mcdonald, Ballard and Strickland",2452147256,Dr. Melinda Powell,029255/11/3,Eastern,Not Registered
"Mcdonald, Ballard and Strickland",2452147256,Richard Elliott,024931/83/6,Eastern,Not Registered
"Mcdonald, Ballard and Strickland",2452147256,James Miller,021378/59/5,Eastern,Not Registered
"Mcdonald, Ballard and Strickland",2452147256,Benjamin Glass,025734/24/2,Eastern,Not Registered
Rodriguez and Sons,2789302327,Jeremy Bates,022743/33/1,Eastern,Not Registered
Rodriguez and Sons,2789302327,Angela Harrington,025696/93/1,Eastern,Not Registered
Rodriguez and Sons,2789302327,Jennifer Patel,026797/33/8,Eastern,Not Registered
Day Inc,2680434700,Angela Brooks,026233/61/9,Eastern,Not Registered
Moody PLC,6172540962,James Alexander,069731/49/2,Northern,Not Registered
Moody PLC,6172540962,Laura Hanson,068184/80/4,Northern,Not Registered
Coffey Inc,8230914025,Susan Martinez MD,085871/57/3,Southern,Not Registered
Coffey Inc,8230914025,Ashley Smith,089801/22/4,Southern,Not Registered
Coffey Inc,8230914025,Billy Smith,083390/97/1,Southern,Not Registered
Coffey Inc,8230914025,Nancy David,081542/17/2,Southern,Not Registered
Coffey Inc,8230914025,Jason Turner,084121/86/4,Southern,Not Registered
Shelton-Miller,8968240555,Mr. Brandon Miller,085367/20/5,Southern,Not Registered
Shelton-Miller,8968240555,Joshua Gardner,085857/75/5,Southern,Not Registered
Shelton-Miller,8968240555,Robin Franco,089461/36/1,Southern,Not Registered
Shelton-Miller,8968240555,Albert Ford,087585/99/8,Southern,Not Registered
Shelton-Miller,8968240555,Sandra Schwartz,087800/66/5,Southern,Not Registered
Stanley Inc,1771899330,Marc Perry,017095/26/9,Central,Not Registered
Stanley Inc,1771899330,Joseph Arnold DVM,015962/98/5,Central,Not Registered
Stanley Inc,1771899330,John King,015823/31/2,Central,Not Registered
Stanley Inc,1771899330,Warren Combs,015111/94/2,Central,Not Registered
Stanley Inc,1771899330,Julie Santos,012466/87/8,Central,Not Registered
Stanley Inc,1771899330,Brenda Collins DDS,016503/66/4,Central,Not Registered
Stanley Inc,1771899330,Megan Burke PhD,015557/21/1,Central,Not Registered
Stanley Inc,1771899330,Jamie Wilkins,013269/67/1,Central,Not Registered
Stanley Inc,1771899330,Julie Wagner,019937/22/5,Central,Not Registered
Martinez-Martin,6255094192,Ashley Williamson,068878/58/7,Northern,Not Registered
"Hart, Wright and Diaz",1341953259,John Black,019128/62/9,Central,Not Registered
"Hart, Wright and Diaz",1341953259,Sarah Morgan,014155/91/6,Central,Not Registered
